Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34
http://allrecipes.com/recipe/grilled-corn-and-edamame-succotash-salad/detail.aspx,Salad,http://images.media-allrecipes.com/userphotos/250x250/01/16/44/1164407.jpg?fix=10,Grilled Corn and Edamame Succotash Salad,151,"edamame,vinegar,jalapeno pepper,olive oil,basil,corn,yellow onion,red pepper,salt,black pepper",8,2.2g,13g,2.1g,3.1g,5.8g,0.8g,9.9mg,5,1015.18493,127,1.733674277,10.24443891,1.654870901,2.442904664,4.570595822,0.63042701,7.801534249,0.025146,0.019815897,498.2003033,A,5,Labels_MMCIS/Salad-11-Grilled Corn and Edamame Succotash Salad.jpeg,0,0,images/good_images/Salad-11-Grilled Corn and Edamame Succotash Salad-good.jpg,images/bad_images/Salad-11-Grilled Corn and Edamame Succotash Salad-bad.jpg
http://allrecipes.com/recipe/hearty-green-leaf-salad/detail.aspx,Salad,http://images.media-allrecipes.com/userphotos/250x250/00/97/56/975629.jpg,Hearty Green Leaf Salad,120,"Green Leaf,Lettuce,carrot,tomato,bean,bacon,sunflower seeds,vinegar",4,6.7g,20.1g,3.9g,6.8g,1.8g,0.5g,501.6mg,4,857,214,3.127187865,9.381563594,1.820303384,3.17386231,0.840140023,0.233372229,234.1190198,1.274064,0.59466231,234.4998833,A,5,Labels_MMCIS/Salad-12-Hearty Green Leaf Salad.jpeg,0,0,images/good_images/Salad-12-Hearty Green Leaf Salad-good.jpg,images/bad_images/Salad-12-Hearty Green Leaf Salad-bad.jpg
http://allrecipes.com/recipe/honey-beet-salad/detail.aspx,Salad,http://images.media-allrecipes.com/userphotos/250x250/00/93/86/938677.jpg,Honey Beet Salad,223,"salt,beets,balsamic vinegar,honey,vinegar,black pepper,onion,walnut,blue cheese,parsley",4,7.8g,32.3g,7.7g,23.4g,8.5g,2.6g,355.6mg,4,1248.560714,312,2.498877279,10.34791489,2.466840391,7.496631838,2.723135497,0.832959093,113.9231744,0.903224,0.289364863,299.114457,A,5,Labels_MMCIS/Salad-13-Honey Beet Salad.jpeg,4.75,4,images/good_images/Salad-13-Honey Beet Salad-good.jpg,images/bad_images/Salad-13-Honey Beet Salad-bad.jpg
http://allrecipes.com/recipe/kellys-black-bean-salad/detail.aspx,Salad,http://images.media-allrecipes.com/userphotos/250x250/00/88/22/882278.jpg,Kelly's Black Bean Salad,374,"corn,canola oil,black pepper,oregano,salt,chili powder,cumin,garlic,vinegar,tomato,bean,rice",10,10.4g,45g,10.5g,1.8g,17.8g,1.4g,926.4mg,5,2824.80424,282,3.681671053,15.93030744,3.717071736,0.637212298,6.301321609,0.495609565,327.9519292,2.353056,0.8329979,554.3262708,A,6,Labels_MMCIS/Salad-14-Kelly^s Black Bean Salad.jpeg,4,1,images/good_images/Salad-14-Kelly's Black Bean Salad-good.jpg,images/bad_images/Salad-14-Kelly's Black Bean Salad-bad.jpg
http://allrecipes.com/recipe/mediterranean-potato-salad/detail.aspx,Salad,http://images.media-allrecipes.com/userphotos/250x250/00/21/55/215510.jpg,Mediterranean Potato Salad,139,"red onion,feta cheese,pita,salt,pepper,lemon,cucumber,green pepper,potato",16,4.5g,19.2g,2.1g,2.1g,5.3g,2.5g,344.2mg,5,1917.8,120,3.754301804,16.01835436,1.752007509,1.752007509,4.421733236,2.085723225,287.1623736,0.874268,0.729392429,485.5273334,C,7,Labels_MMCIS/Salad-15-Mediterranean Potato Salad.jpeg,4.764705882,17,images/good_images/Salad-15-Mediterranean Potato Salad-good.jpg,images/bad_images/Salad-15-Mediterranean Potato Salad-bad.jpg
http://allrecipes.com/recipe/my-little-secret/detail.aspx,Salad,http://images.media-allrecipes.com/userphotos/250x250/00/83/98/839862.jpg,My Little Secret,232,"onion,red potato,egg,bacon,olives,mayonnaise,sour cream,salt,pepper",20,4.4g,9.3g,1.2g,0.6g,20g,5.7g,255mg,6,1969.6645,98,4.467765957,9.443232591,1.218481625,0.609240812,20.30802708,5.787787717,258.9273452,0.6477,0.657675457,986.2975141,C,9,Labels_MMCIS/Salad-16-My Little Secret.jpeg,3,2,images/good_images/Salad-16-My Little Secret-good.jpg,images/bad_images/Salad-16-My Little Secret-bad.jpg
http://allrecipes.com/recipe/my-moms-good-old-potato-salad/detail.aspx,Salad,http://images.media-allrecipes.com/userphotos/250x250/00/46/43/464309.jpg,My Mom's Good Old Potato Salad,788,"potato,onion,pickle relish,mayonnaise,egg",8,14.8g,71.5g,7.4g,19.6g,50.5g,8.6g,806.4mg,5,4040.4,505,2.93040293,14.15701416,1.465201465,3.880803881,9.999009999,1.702801703,159.6673597,2.048256,0.405555094,653.2419364,A,7,Labels_MMCIS/Salad-17-My Mom^s Good Old Potato Salad.jpeg,4.538461538,26,images/good_images/Salad-17-My Mom's Good Old Potato Salad-good.jpg,images/bad_images/Salad-17-My Mom's Good Old Potato Salad-bad.jpg
http://allrecipes.com/recipe/preetys-chickpea-salad/detail.aspx,Salad,http://images.media-allrecipes.com/userphotos/250x250/00/11/01/110141.jpg,Preety's Chickpea Salad,340,"garlic,olive oil,bean,tomato,onion,vinegar,salt,black pepper,lemon",2,12.5g,59.2g,12.5g,2.4g,7.6g,1g,1265.4mg,4,689.161245,345,3.627598067,17.18030444,3.627598067,0.696498829,2.205579625,0.290207845,367.2290075,3.214116,0.932761679,413.1143503,A,5,Labels_MMCIS/Salad-18-Preety^s Chickpea Salad.jpeg,4.2,10,images/good_images/Salad-18-Preety's Chickpea Salad-good.jpg,images/bad_images/Salad-18-Preety's Chickpea Salad-bad.jpg
http://allrecipes.com/recipe/pretty-pomegranate-salad/detail.aspx,Salad,http://images.media-allrecipes.com/userphotos/250x250/01/06/70/1067083.jpg,Pretty Pomegranate Salad,92,"arugula,spinach,red onion,m  arin,pomegranate",4,4.8g,19.8g,3.6g,15g,0.9g,0.1g,79.5mg,4,1053,263,1.823361823,7.521367521,1.367521368,5.698005698,0.341880342,0.037986705,30.1994302,0.20193,0.076706553,146.3193162,A,5,Labels_MMCIS/Salad-19-Pretty Pomegranate Salad.jpeg,5,1,images/good_images/Salad-19-Pretty Pomegranate Salad-good.jpg,images/bad_images/Salad-19-Pretty Pomegranate Salad-bad.jpg
http://allrecipes.com/recipe/roasted-potato-salad-with-vinaigrette/detail.aspx,Salad,http://images.media-allrecipes.com/userphotos/250x250/00/93/23/932306.jpg,Roasted Potato Salad with Vinaigrette,397,"potato,salt,olive oil,vinegar,red onion,celery,red pepper,vegetable oil,paprika,banana pepper,weed",8,2.8g,21.6g,3.1g,2.5g,34.3g,5.1g,142.6mg,5,1617.647376,202,1.384727001,10.68217972,1.533090608,1.236363394,16.96290576,2.522181324,70.52216799,0.362204,0.179126307,822.0133137,B,6,Labels_MMCIS/Salad-20-Roasted Potato Salad with Vinaigrette.jpeg,0,0,images/good_images/Salad-20-Roasted Potato Salad with Vinaigrette-good.jpg,images/bad_images/Salad-20-Roasted Potato Salad with Vinaigrette-bad.jpg
http://allrecipes.com/recipe/schwabischer-kartoffelsalat-schwabish-potato-salad/detail.aspx,Salad,http://images.media-allrecipes.com/userphotos/250x250/00/02/01/20172.jpg,Schwabischer Kartoffelsalat (Schwabish Potato salad),307,"egg,balsamic vinegar,chicken broth,white potato,black pepper,parsley,mayonnaise,olive oil",12,3.9g,30.8g,4.6g,3g,19.3g,2.8g,214.7mg,5,2797.3,233,1.673041862,13.21274086,1.973331427,1.286955278,8.27941229,1.20115826,92.10309942,0.545338,0.233941873,551.3949594,A,5,Labels_MMCIS/Salad-21-Schwabischer Kartoffelsalat (Schwabish Potato salad).jpeg,4.666666667,3,images/good_images/Salad-21-Schwabischer Kartoffelsalat (Schwabish Potato salad)-good.jpg,images/bad_images/Salad-21-Schwabischer Kartoffelsalat (Schwabish Potato salad)-bad.jpg
http://allrecipes.com/recipe/summer-potato-salad/detail.aspx,Salad,http://images.media-allrecipes.com/userphotos/250x250/00/22/95/229514.jpg,Summer Potato Salad,313,"celery,potato,egg,lemon juice,vegetable oil,sugar,salt,Worcestershire sauce,mustard,black pepper,mayonnaise,green onion,parsley",7,5.4g,23.3g,2.8g,3g,22.8g,3.6g,340.6mg,5,1272.468863,182,2.97060314,12.81760244,1.540312739,1.650335078,12.54254659,1.980402093,187.3680425,0.865124,0.475914828,720.9039896,B,7,Labels_MMCIS/Salad-22-Summer Potato Salad.jpeg,4.56,50,images/good_images/Salad-22-Summer Potato Salad-good.jpg,images/bad_images/Salad-22-Summer Potato Salad-bad.jpg
http://allrecipes.com/recipe/summer-radish-salad/detail.aspx,Salad,http://images.media-allrecipes.com/userphotos/250x250/01/28/49/1284963.jpg,Summer Radish Salad,188,"garlic,cucumber,red onion,salt,olive oil,vinegar,dill,sugar",6,0.7g,4.6g,1.1g,2.3g,18.8g,2.6g,210.9mg,5,654.943193,109,0.641276991,4.21410594,1.007720986,2.10705297,17.22286775,2.381885966,193.2075963,0.535686,0.490747294,721.0870272,C,7,Labels_MMCIS/Salad-23-Summer Radish Salad.jpeg,4.125,8,images/good_images/Salad-23-Summer Radish Salad-good.jpg,images/bad_images/Salad-23-Summer Radish Salad-bad.jpg
http://allrecipes.com/recipe/sweet-potato-and-avocado-salad/detail.aspx,Salad,http://images.media-allrecipes.com/userphotos/250x250/02/32/06/2320643.jpg,Sweet Potato and Avocado Salad,353,"avocado,Parmesan cheese,black pepper,garlic powder,olive oil,potato",2,4.9g,38.5g,11.3g,6.9g,21.9g,3.3g,101.9mg,5,507.177507,254,1.932262347,15.1820613,4.456033576,2.720940856,8.636029673,1.30131954,40.18317003,0.258826,0.102065252,582.8099155,A,5,Labels_MMCIS/Salad-24-Sweet Potato and Avocado Salad.jpeg,4,2,images/good_images/Salad-24-Sweet Potato and Avocado Salad-good.jpg,images/bad_images/Salad-24-Sweet Potato and Avocado Salad-bad.jpg
http://allrecipes.com/recipe/7-layer-salad/detail.aspx,Salad,http://images.media-allrecipes.com/userphotos/250x250/01/95/00/1950060.jpg,7-Layer Salad,382,"bacon,cucumber,peas,Cheddar cheese,egg,sugar,vinegar,lettuce",12,19.6g,18.1g,2g,13.7g,25.4g,9.1g,1005.2mg,5,2060.34103,172,11.41558589,10.54194412,1.164855704,7.979261569,14.79366743,5.300093451,585.4564766,2.553208,1.487059451,931.5104112,D,9,Labels_MMCIS/Salad-25-7-Layer Salad.jpeg,5,1,images/good_images/Salad-25-7-Layer Salad-good.jpg,images/bad_images/Salad-25-7-Layer Salad-bad.jpg
http://allrecipes.com/recipe/avocado-egg-salad-2/detail.aspx,Salad,http://images.media-allrecipes.com/userphotos/250x250/00/87/94/879480.jpg,Avocado Egg Salad,284,"mayonnaise,salt,pepper,egg,avocado,red onion,pickle relish,mustard",6,8g,9.2g,4.9g,2.7g,25g,4.5g,188.7mg,5,904.7518,151,5.30532241,6.101120771,3.249509976,1.790546313,16.57913253,2.984243856,125.1392923,0.479298,0.317853803,788.5374972,A,7,Labels_MMCIS/Salad-26-Avocado Egg Salad.jpeg,4.620689655,29,images/good_images/Salad-26-Avocado Egg Salad-good.jpg,images/bad_images/Salad-26-Avocado Egg Salad-bad.jpg
http://allrecipes.com/recipe/avocado-tuna-mousse/detail.aspx,Salad,http://images.media-allrecipes.com/userphotos/250x250/01/91/60/1916078.jpg,Avocado Tuna Mousse,345,"pickle relish,mustard,avocado,tuna,onion,sour cream",4,23.6g,24.2g,6.8g,7.6g,17.6g,2.6g,243mg,5,1057.319892,264,8.928234557,9.155223571,2.57254216,2.875194179,6.658344415,0.983619061,91.93055073,0.61722,0.233503599,546.4556226,A,5,Labels_MMCIS/Salad-27-Avocado Tuna Mousse.jpeg,3.5,2,images/good_images/Salad-27-Avocado Tuna Mousse-good.jpg,images/bad_images/Salad-27-Avocado Tuna Mousse-bad.jpg
http://allrecipes.com/recipe/cabbage-tomato-and-onion-salad/detail.aspx,Salad,http://images.media-allrecipes.com/userphotos/250x250/00/51/14/511466.jpg,"Cabbage, Tomato and Onion Salad",101,"peanut powder,cilantro,cumin,butter,sugar,salt,green pepper,cabbage,tomato,onion",4,3.4g,15.5g,4.4g,8.7g,4g,2.1g,22.1mg,4,1149.429412,287,1.183195754,5.393980644,1.531194505,3.027589136,1.391995005,0.730797378,7.690772402,0.056134,0.019534562,147.1571183,A,4,"Labels_MMCIS/Salad-28-Cabbage, Tomato and Onion Salad.jpeg",5,1,"images/good_images/Salad-28-Cabbage, Tomato and Onion Salad-good.jpg","images/bad_images/Salad-28-Cabbage, Tomato and Onion Salad-bad.jpg"
http://allrecipes.com/recipe/chicken-salad-balsamic/detail.aspx,Salad,http://images.media-allrecipes.com/userphotos/250x250/01/06/83/1068394.jpg,Chicken Salad Balsamic,335,"chicken,apple,celery,green onion,balsamic vinegar,olive oil,salt,pepper,walnut",6,19g,6g,1.4g,3.8g,26.5g,4.6g,58.2mg,5,806,134,14.1439206,4.466501241,1.042183623,2.828784119,19.72704715,3.424317618,43.32506203,0.147828,0.110045658,1044.10273,B,7,Labels_MMCIS/Salad-29-Chicken Salad Balsamic.jpeg,4.578947368,19,images/good_images/Salad-29-Chicken Salad Balsamic-good.jpg,images/bad_images/Salad-29-Chicken Salad Balsamic-bad.jpg
http://allrecipes.com/recipe/chickpea-salad-ii/detail.aspx,Salad,http://images.media-allrecipes.com/userphotos/250x250/00/01/10/11046.jpg,Chickpea Salad II,149,"balsamic vinegar,olive oil,chickpeas,Parmesan cheese,basil,parsley,garlic,onion,tomato,cucumber,salt",4,4.9g,22.9g,4g,3g,4.8g,0.8g,382.1mg,4,744.6379473,186,2.632151648,12.30128015,2.148695223,1.611521417,2.578434267,0.429739045,205.2541111,0.970534,0.521345442,335.1068541,A,5,Labels_MMCIS/Salad-30-Chickpea Salad II.jpeg,4.269230769,26,images/good_images/Salad-30-Chickpea Salad II-good.jpg,images/bad_images/Salad-30-Chickpea Salad II-bad.jpg
http://allrecipes.com/recipe/cucumber-peanut-salad/detail.aspx,Salad,http://images.media-allrecipes.com/userphotos/250x250/00/44/86/448654.jpg,Cucumber Peanut Salad,165,"butter,salt,red pepper,peanuts,lemon juice,sugar,cilantro,cucumber",2,4.4g,11.2g,2g,5.2g,12.8g,4.7g,336.6mg,5,345.8384603,173,2.544540591,6.477012412,1.156609359,3.007184334,7.4022999,2.718031994,194.6573552,0.854964,0.494429682,399.5055954,B,7,Labels_MMCIS/Salad-31-Cucumber Peanut Salad.jpeg,3.5,10,images/good_images/Salad-31-Cucumber Peanut Salad-good.jpg,images/bad_images/Salad-31-Cucumber Peanut Salad-bad.jpg
http://allrecipes.com/recipe/cucumber-sunomono/detail.aspx,Salad,http://images.media-allrecipes.com/userphotos/250x250/00/63/70/637023.jpg,Cucumber Sunomono,27,"cucumber,vinegar,sugar,salt,ginger",5,0.6g,6.2g,0.8g,3.3g,0.2g,0g,467.4mg,4,670.1863,134,0.447636724,4.625579484,0.596848966,2.462001984,0.149212241,0,348.7090082,1.187196,0.885720881,84.33744468,C,5,Labels_MMCIS/Salad-32-Cucumber Sunomono.jpeg,4.661971831,71,images/good_images/Salad-32-Cucumber Sunomono-good.jpg,images/bad_images/Salad-32-Cucumber Sunomono-bad.jpg
http://allrecipes.com/recipe/easy-thai-beef-or-chicken-salad/detail.aspx,Salad,http://images.media-allrecipes.com/userphotos/250x250/00/52/95/529507.jpg,Easy Thai Beef or Chicken Salad,399,"lime juice,cilantro,fish sauce,lettuce,chicken,rice,vegetable oil,salt,garlic powder,cucumber,onion,sugar,tomato,pepper,red pepper",5,26.8g,55.8g,5.1g,12.7g,8.9g,1.7g,1821.9mg,4,3635.05,727,3.686331687,7.675272692,0.701503418,1.746881061,1.224192239,0.233834473,250.6017799,4.627626,0.636528521,229.7813235,A,5,Labels_MMCIS/Salad-33-Easy Thai Beef or Chicken Salad.jpeg,3.5,2,images/good_images/Salad-33-Easy Thai Beef or Chicken Salad-good.jpg,images/bad_images/Salad-33-Easy Thai Beef or Chicken Salad-bad.jpg
http://allrecipes.com/recipe/green-bean-and-feta-salad/detail.aspx,Salad,http://images.media-allrecipes.com/userphotos/250x250/00/00/32/3215.jpg,Green Bean and Feta Salad,259,"sugar,hot pepper sauce,Worcestershire sauce,feta cheese,black pepper,salt,canola oil,vinegar,vinegar,garlic,onion,bean",5,6g,15.8g,5g,6.4g,19.9g,4.5g,618.4mg,5,1249.925667,250,2.400142728,6.320375852,2.00011894,2.560152244,7.960473383,1.800107046,247.3747105,1.570736,0.628331765,433.7782753,A,7,Labels_MMCIS/Salad-34-Green Bean and Feta Salad.jpeg,4.133333333,15,images/good_images/Salad-34-Green Bean and Feta Salad-good.jpg,images/bad_images/Salad-34-Green Bean and Feta Salad-bad.jpg
http://allrecipes.com/recipe/green-pea-salad/detail.aspx,Salad,http://images.media-allrecipes.com/userphotos/250x250/01/00/01/1000178.jpg,Green Pea Salad,357,"lemon juice,mayonnaise,pickle relish,onion,tomato,chestnuts,green peas",5,6.2g,25.4g,6.1g,10.7g,26.8g,4g,341.3mg,5,1344.5,269,2.305689848,9.445890666,2.268501302,3.979174414,9.966530309,1.487541837,126.9245073,0.866902,0.322388248,555.8525846,A,6,Labels_MMCIS/Salad-35-Green Pea Salad.jpeg,4.5,4,images/good_images/Salad-35-Green Pea Salad-good.jpg,images/bad_images/Salad-35-Green Pea Salad-bad.jpg
http://allrecipes.com/recipe/light-and-easy-greek-potato-salad/detail.aspx,Salad,http://images.media-allrecipes.com/userphotos/250x250/00/85/88/858860.jpg,Light and Easy Greek Potato Salad,105,"sugar,potato,olive oil,vinegar,lemon juice,garlic powder,onion powder,salt,black pepper,oregano,rosemary,red pepper,green onion",8,1.2g,10.4g,1.2g,0.9g,6.9g,1g,149.6mg,5,614.8496923,77,1.56135721,13.53176248,1.56135721,1.171017907,8.977803956,1.301131008,194.6491988,0.379984,0.494408965,571.995407,C,6,Labels_MMCIS/Salad-36-Light and Easy Greek Potato Salad.jpeg,4,2,images/good_images/Salad-36-Light and Easy Greek Potato Salad-good.jpg,images/bad_images/Salad-36-Light and Easy Greek Potato Salad-bad.jpg
http://allrecipes.com/recipe/mexican-salad-2/detail.aspx,Salad,http://images.media-allrecipes.com/userphotos/250x250/00/35/31/353185.jpg,Mexican Salad 2,312,"salt,black pepper,honey,lime juice,olive oil,tomato,red pepper,jalapeno pepper, onion,corn,bean,cilantro",7,7.8g,35.1g,7.5g,4.3g,17g,2.3g,309mg,5,1624.58348,232,3.360861456,15.12387655,3.231597554,1.852782598,7.324954455,0.99102325,133.1418192,0.78486,0.338180221,562.8501898,A,6,Labels_MMCIS/Salad-37-Mexican Salad.jpeg,4.45,20,images/good_images/Salad-37-Mexican Salad 2-good.jpg,images/bad_images/Salad-37-Mexican Salad 2-bad.jpg
http://allrecipes.com/recipe/poppin-turkey-salad/detail.aspx,Salad,http://images.media-allrecipes.com/userphotos/250x250/02/00/57/2005771.jpg,Poppin' Turkey Salad,449,"mustard,mayonnaise,sour cream,pickle relish,egg,celery,onion,turkey,black pepper,paprika,cumin,horseradish",4,25.6g,9.2g,1.5g,3g,34.3g,9g,540.6mg,5,899.706043,225,11.38149519,4.090224834,0.666884484,1.333768967,15.24942519,4.001306902,240.3451679,1.373124,0.610476727,835.772179,C,7,Labels_MMCIS/Salad-38-Poppin^ Turkey Salad.jpeg,5,1,images/good_images/Salad-38-Poppin' Turkey Salad-good.jpg,images/bad_images/Salad-38-Poppin' Turkey Salad-bad.jpg
http://allrecipes.com/recipe/simplistic-pepper-salad/detail.aspx,Salad,http://images.media-allrecipes.com/userphotos/250x250/01/38/38/1383832.jpg,Simplistic Pepper Salad,47,"black pepper,feta cheese,red pepper,spinach",1,3.1g,6.6g,2.8g,2.8g,1.5g,0.8g,103mg,4,125.226891,125,2.475506639,5.270433489,2.23594148,2.23594148,1.197825793,0.638840423,82.25070444,0.26162,0.208916789,157.1384536,A,4,Labels_MMCIS/Salad-39-Simplistic Pepper Salad.jpeg,5,2,images/good_images/Salad-39-Simplistic Pepper Salad-good.jpg,images/bad_images/Salad-39-Simplistic Pepper Salad-bad.jpg
